Creation Time: 2022_1_3-22-51-58
22-51-58 | [INFO] SafeZoneCore - Started !
22-51-58 | [INFO] TraderPlusCore - Started !
22-51-58 | [INFO] TraderPlus file exist ! loading...
22-51-58 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
22-51-58 | [INFO] TraderPlus file exist ! loading...
22-51-58 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
22-51-58 | [INFO] TraderPlus file exist ! loading...
22-52-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
22-52-1 | [INFO] CheckForSpacesToRemove - Started
22-52-1 | [INFO] CheckForSpacesToRemove - Ended
22-52-1 | [INFO] TraderPlus file exist ! loading...
22-52-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
22-52-1 | [INFO] TraderPlusServer - Started
22-52-1 | [INFO] TraderPlusBankingCore - Started !
22-52-1 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
22-52-1 | [INFO] TraderPlusBankingServer - Started
22-52-1 | [INFO] CarLockCore - Started !
22-52-1 | [INFO] CarLockServer - Started
22-52-20 | [INFO] ID_count: 11
22-52-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
22-52-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
22-52-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
22-52-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
22-52-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
22-52-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
22-52-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_6.json
22-52-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_7.json
22-52-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_8.json
22-52-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_9.json
22-52-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_10.json
22-52-20 | [INFO] obj created: bldr_sign_rail_platformend
22-52-20 | [INFO] TraderStatic created and added!: 
22-52-20 | [INFO] obj created: bldr_sign_rail_platformend
22-52-20 | [INFO] TraderStatic created and added!: 
22-52-20 | [INFO] obj created: bldr_sign_rail_platformend
22-52-20 | [INFO] TraderStatic created and added!: 
22-52-20 | [INFO] obj created: bldr_sign_rail_platformend
22-52-20 | [INFO] TraderStatic created and added!: 
22-52-20 | [INFO] obj created: bldr_sign_rail_platformend
22-52-20 | [INFO] TraderStatic created and added!: 
