Creation Time: 2022_4_28-12-13-7
12-13-7 | [INFO] SafeZoneCore - Started !
12-13-7 | [INFO] TraderPlusCore - Started !
12-13-7 | [INFO] TraderPlus file exist ! loading...
12-13-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
12-13-7 | [INFO] TraderPlus file exist ! loading...
12-13-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
12-13-7 | [INFO] TraderPlus file exist ! loading...
12-13-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
12-13-7 | [INFO] TraderPlus file exist ! loading...
12-13-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
12-13-7 | [INFO] TraderPlus file exist ! loading...
12-13-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
12-13-7 | [INFO] TraderPlus file exist ! loading...
12-13-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
12-13-7 | [INFO] TraderPlusServer - Started
12-13-7 | [INFO] TraderPlusBankingCore - Started !
12-13-7 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
12-13-7 | [INFO] TraderPlusBankingServer - Started
12-13-7 | [INFO] CarLockCore - Started !
12-13-7 | [INFO] CarLockServer - Started
