Creation Time: 2022_4_2-22-0-3
22-0-3 | [INFO] SafeZoneCore - Started !
22-0-3 | [INFO] TraderPlusCore - Started !
22-0-3 | [INFO] TraderPlus file exist ! loading...
22-0-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
22-0-3 | [INFO] TraderPlus file exist ! loading...
22-0-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
22-0-3 | [INFO] TraderPlus file exist ! loading...
22-0-3 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.jsonJSON ERROR:
Invalid encoding in string.
22-0-3 | [INFO] TraderPlus file exist ! loading...
22-0-3 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.jsonJSON ERROR:
Missing a comma or ']' after an array element.
22-0-3 | [ERROR] TraderPlusJsonLoader::SaveToFile File could not be created at $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
22-0-3 | [INFO] TraderPlus file exist ! loading...
22-0-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
22-0-3 | [INFO] TraderPlus file exist ! loading...
22-0-4 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.jsonJSON ERROR:
Invalid encoding in string.
22-0-4 | [INFO] TraderPlusServer - Started
22-0-4 | [INFO] TraderPlusBankingCore - Started !
22-0-4 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
22-0-4 | [INFO] TraderPlusBankingServer - Started
22-0-4 | [INFO] CarLockCore - Started !
22-0-4 | [INFO] CarLockServer - Started
22-0-22 | [INFO] ID_count: 0
22-0-22 | [INFO] SetTradersSpawner: Started
22-0-25 | [INFO] obj created: SurvivorF_Helga
22-0-25 | [INFO] TraderPlayer created and added!: 
22-0-25 | [INFO] obj created: SurvivorM_Jose
22-0-25 | [INFO] TraderPlayer created and added!: 
22-0-25 | [INFO] obj created: SurvivorM_Taiki
22-0-25 | [INFO] TraderPlayer created and added!: 
22-0-25 | [INFO] obj created: SurvivorM_Cyril
22-0-25 | [INFO] TraderPlayer created and added!: 
22-0-25 | [INFO] obj created: SurvivorM_Seth
22-0-25 | [INFO] TraderPlayer created and added!: 
22-0-25 | [INFO] obj created: SurvivorM_Seth
22-0-25 | [INFO] TraderPlayer created and added!: 
22-0-25 | [INFO] obj created: SurvivorF_Eva
22-0-25 | [INFO] TraderPlayer created and added!: 
22-0-25 | [INFO] obj created: SurvivorM_Rolf
22-0-25 | [INFO] TraderPlayer created and added!: 
22-0-25 | [INFO] obj created: SurvivorM_Rolf
22-0-25 | [INFO] TraderPlayer created and added!: 
22-0-25 | [INFO] SetTradersSpawner: Ended
22-0-25 | [INFO] SetObjectSpawner: Started
22-0-25 | [INFO] SetObjectSpawner: Ended
22-0-25 | [INFO] DefaultTraderStock - Started
