Creation Time: 2022_1_9-23-31-8
23-31-8 | [INFO] SafeZoneCore - Started !
23-31-8 | [INFO] TraderPlusCore - Started !
23-31-8 | [INFO] TraderPlus file exist ! loading...
23-31-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
23-31-8 | [INFO] TraderPlus file exist ! loading...
23-31-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
23-31-8 | [INFO] TraderPlus file exist ! loading...
23-31-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
23-31-8 | [INFO] CheckForSpacesToRemove - Started
23-31-8 | [INFO] CheckForSpacesToRemove - Ended
23-31-8 | [INFO] TraderPlus file exist ! loading...
23-31-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
23-31-8 | [INFO] TraderPlusServer - Started
23-31-8 | [INFO] TraderPlusBankingCore - Started !
23-31-8 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
23-31-8 | [INFO] TraderPlusBankingServer - Started
23-31-8 | [INFO] CarLockCore - Started !
23-31-8 | [INFO] CarLockServer - Started
23-31-21 | [INFO] ID_count: 7
23-31-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
23-31-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
23-31-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
23-31-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
23-31-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
23-31-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
23-31-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_6.json
23-31-23 | [INFO] obj created: SurvivorM_Boris
23-31-23 | [INFO] TraderPlayer created and added!: 
23-31-23 | [INFO] obj created: SurvivorM_Boris
23-31-23 | [INFO] TraderPlayer created and added!: 
23-31-23 | [INFO] obj created: SurvivorM_Boris
23-31-23 | [INFO] TraderPlayer created and added!: 
23-31-23 | [INFO] obj created: SurvivorM_Boris
23-31-23 | [INFO] TraderPlayer created and added!: 
23-31-23 | [INFO] obj created: SurvivorM_Boris
23-31-23 | [INFO] TraderPlayer created and added!: 
23-31-23 | [INFO] obj created: SurvivorM_Boris
23-31-23 | [INFO] TraderPlayer created and added!: 
23-31-23 | [INFO] obj created: SurvivorM_Boris
23-31-23 | [INFO] TraderPlayer created and added!: 
