Creation Time: 2022_4_30-14-3-6
14-3-6 | [INFO] SafeZoneCore - Started !
14-3-6 | [INFO] TraderPlusCore - Started !
14-3-6 | [INFO] TraderPlus file exist ! loading...
14-3-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
14-3-6 | [INFO] TraderPlus file exist ! loading...
14-3-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
14-3-6 | [INFO] TraderPlus file exist ! loading...
14-3-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
14-3-6 | [INFO] TraderPlus file exist ! loading...
14-3-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
14-3-6 | [INFO] TraderPlus file exist ! loading...
14-3-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
14-3-6 | [INFO] TraderPlus file exist ! loading...
14-3-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
14-3-6 | [INFO] TraderPlusServer - Started
14-3-6 | [INFO] TraderPlusBankingCore - Started !
14-3-6 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
14-3-6 | [INFO] TraderPlusBankingServer - Started
14-3-6 | [INFO] CarLockCore - Started !
14-3-6 | [INFO] CarLockServer - Started
