Creation Time: 2022_3_19-21-59-3
21-59-3 | [INFO] SafeZoneCore - Started !
21-59-3 | [INFO] TraderPlusCore - Started !
21-59-3 | [INFO] TraderPlus file exist ! loading...
21-59-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
21-59-3 | [INFO] TraderPlus file exist ! loading...
21-59-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
21-59-3 | [INFO] TraderPlus file exist ! loading...
21-59-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
21-59-3 | [INFO] CheckForSpacesToRemove - Started
21-59-3 | [INFO] CheckForSpacesToRemove - Ended
21-59-3 | [INFO] TraderPlus file exist ! loading...
21-59-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
21-59-3 | [INFO] TraderPlusServer - Started
21-59-3 | [INFO] TraderPlusBankingCore - Started !
21-59-3 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
21-59-3 | [INFO] TraderPlusBankingServer - Started
21-59-3 | [INFO] CarLockCore - Started !
21-59-3 | [INFO] CarLockServer - Started
