Creation Time: 2022_1_11-6-0-24
6-0-24 | [INFO] SafeZoneCore - Started !
6-0-24 | [INFO] TraderPlusCore - Started !
6-0-24 | [INFO] TraderPlus file exist ! loading...
6-0-24 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
6-0-24 | [INFO] TraderPlus file exist ! loading...
6-0-24 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
6-0-24 | [INFO] TraderPlus file exist ! loading...
6-0-24 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
6-0-24 | [INFO] CheckForSpacesToRemove - Started
6-0-24 | [INFO] CheckForSpacesToRemove - Ended
6-0-24 | [INFO] TraderPlus file exist ! loading...
6-0-24 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
6-0-24 | [INFO] TraderPlusServer - Started
6-0-24 | [INFO] TraderPlusBankingCore - Started !
6-0-24 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
6-0-24 | [INFO] TraderPlusBankingServer - Started
6-0-24 | [INFO] CarLockCore - Started !
6-0-24 | [INFO] CarLockServer - Started
6-0-36 | [INFO] ID_count: 7
6-0-36 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
6-0-36 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
6-0-36 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
6-0-36 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
6-0-36 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
6-0-36 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
6-0-36 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_6.json
6-0-38 | [INFO] obj created: SurvivorM_Boris
6-0-38 | [INFO] TraderPlayer created and added!: 
6-0-38 | [INFO] obj created: SurvivorM_Boris
6-0-38 | [INFO] TraderPlayer created and added!: 
6-0-38 | [INFO] obj created: SurvivorM_Boris
6-0-38 | [INFO] TraderPlayer created and added!: 
6-0-38 | [INFO] obj created: SurvivorM_Boris
6-0-38 | [INFO] TraderPlayer created and added!: 
6-0-38 | [INFO] obj created: SurvivorM_Boris
6-0-38 | [INFO] TraderPlayer created and added!: 
6-0-38 | [INFO] obj created: SurvivorM_Boris
6-0-38 | [INFO] TraderPlayer created and added!: 
6-0-38 | [INFO] obj created: SurvivorM_Boris
6-0-38 | [INFO] TraderPlayer created and added!: 
6-30-49 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_60592768.json
6-31-4 | [INFO] TraderID: 1 - Customer: Sharkparty - ClassName: RGD5Grenade - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 412 - TradeMode:Buy
6-31-4 | [INFO] Transaction Buy Succeeded:Sharkparty product:RGD5Grenade quantity:0 health:0 price:300
6-31-13 | [INFO] TraderID: 1 - Customer: Sharkparty - ClassName: Ammo_556x45 - Quantity: 20 - Multiplier: 20 - MaxStock: 1000 - Health: 0 - Price: 80 - Position: 135 - TradeMode:Buy
6-31-13 | [INFO] Transaction Buy Succeeded:Sharkparty product:Ammo_556x45 quantity:400 health:0 price:80
6-31-17 | [INFO] TraderID: 1 - Customer: Sharkparty - ClassName: Ammo_556x45 - Quantity: 20 - Multiplier: 20 - MaxStock: 1000 - Health: 0 - Price: 80 - Position: 135 - TradeMode:Buy
6-31-17 | [INFO] Transaction Buy Succeeded:Sharkparty product:Ammo_556x45 quantity:400 health:0 price:80
6-31-20 | [INFO] TraderID: 1 - Customer: Sharkparty - ClassName: Ammo_556x45 - Quantity: 20 - Multiplier: 20 - MaxStock: 1000 - Health: 0 - Price: 80 - Position: 135 - TradeMode:Buy
6-31-20 | [INFO] Transaction Buy Succeeded:Sharkparty product:Ammo_556x45 quantity:400 health:0 price:80
6-34-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_60592768.json
6-34-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_60592768.json
6-34-4 | [INFO] TraderID: 3 - Customer: Sharkparty - ClassName: TTSKOBoots - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 400 - Position: 72 - TradeMode:Sell
6-34-4 | [INFO] Transaction Sell Succeeded:Sharkparty product:TTSKOBoots quantity:0 health:0 price:400
6-34-15 | [INFO] TraderID: 3 - Customer: Sharkparty - ClassName: OfficerHat - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 80 - Position: -1 - TradeMode:Sell
6-34-15 | [INFO] Transaction Sell Succeeded:Sharkparty product:OfficerHat quantity:0 health:0 price:80
6-34-23 | [INFO] TraderID: 3 - Customer: Sharkparty - ClassName: MassTUhikingjacket - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 80 - Position: -1 - TradeMode:Sell
6-34-23 | [INFO] Transaction Sell Succeeded:Sharkparty product:MassTUhikingjacket quantity:0 health:0 price:80
6-35-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_60592768.json
6-35-26 | [INFO] TraderID: 2 - Customer: Sharkparty - ClassName: BaseRadio - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 600 - Position: 42 - TradeMode:Sell
6-35-26 | [INFO] Transaction Sell Succeeded:Sharkparty product:BaseRadio quantity:0 health:0 price:600
6-35-35 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_60592768.json
6-35-40 | [INFO] TraderID: 1 - Customer: Sharkparty - ClassName: FlashGrenade - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 160 - Position: 249 - TradeMode:Sell
6-35-40 | [INFO] Transaction Sell Succeeded:Sharkparty product:FlashGrenade quantity:0 health:0 price:160
6-54-49 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_60592768.json
6-55-3 | [INFO] TraderID: 1 - Customer: Sharkparty - ClassName: M4_OEBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 240 - Position: 36 - TradeMode:Sell
6-55-3 | [INFO] Transaction Sell Succeeded:Sharkparty product:M4_OEBttstck quantity:0 health:0 price:240
6-55-6 | [INFO] TraderID: 1 - Customer: Sharkparty - ClassName: zenitco_pt3_buttstock_mung - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 240 - Position: 217 - TradeMode:Sell
6-55-6 | [INFO] Transaction Sell Succeeded:Sharkparty product:zenitco_pt3_buttstock_mung quantity:0 health:0 price:240
