Creation Time: 2022_1_3-16-19-34
16-19-34 | [INFO] SafeZoneCore - Started !
16-19-34 | [INFO] TraderPlusCore - Started !
16-19-34 | [INFO] TraderPlus file exist ! loading...
16-19-34 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
16-19-34 | [INFO] TraderPlus file exist ! loading...
16-19-34 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
16-19-34 | [INFO] TraderPlus file exist ! loading...
16-19-37 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
16-19-37 | [INFO] CheckForSpacesToRemove - Started
16-19-38 | [INFO] CheckForSpacesToRemove - Ended
16-19-38 | [INFO] TraderPlus file exist ! loading...
16-19-38 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
16-19-38 | [INFO] TraderPlusServer - Started
16-19-38 | [INFO] TraderPlusBankingCore - Started !
16-19-38 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
16-19-38 | [INFO] TraderPlusBankingServer - Started
16-19-38 | [INFO] CarLockCore - Started !
16-19-38 | [INFO] CarLockServer - Started
16-19-57 | [INFO] ID_count: 11
16-19-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
16-19-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
16-19-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
16-19-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
16-19-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
16-19-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
16-19-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_6.json
16-19-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_7.json
16-19-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_8.json
16-19-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_9.json
16-19-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_10.json
16-20-0 | [INFO] obj created: SurvivorM_Boris
16-20-0 | [INFO] TraderPlayer created and added!: 
16-20-0 | [INFO] obj created: SurvivorM_Peter
16-20-0 | [INFO] TraderPlayer created and added!: 
16-20-0 | [INFO] obj created: SurvivorM_Peter
16-20-0 | [INFO] TraderPlayer created and added!: 
16-20-0 | [INFO] obj created: SurvivorM_Peter
16-20-0 | [INFO] TraderPlayer created and added!: 
16-20-0 | [INFO] obj created: SurvivorM_Peter
16-20-0 | [INFO] TraderPlayer created and added!: 
16-20-0 | [INFO] obj created: SurvivorM_Peter
16-20-0 | [INFO] TraderPlayer created and added!: 
16-20-0 | [INFO] obj created: SurvivorM_Peter
16-20-0 | [INFO] TraderPlayer created and added!: 
16-20-0 | [INFO] obj created: SurvivorM_Peter
16-20-0 | [INFO] TraderPlayer created and added!: 
16-20-0 | [INFO] obj created: SurvivorM_Peter
16-20-0 | [INFO] TraderPlayer created and added!: 
16-20-0 | [INFO] obj created: SurvivorM_Peter
16-20-0 | [INFO] TraderPlayer created and added!: 
16-20-0 | [INFO] obj created: SurvivorM_Peter
16-20-0 | [INFO] TraderPlayer created and added!: 
