Creation Time: 2022_4_29-22-59-53
22-59-53 | [INFO] SafeZoneCore - Started !
22-59-53 | [INFO] TraderPlusCore - Started !
22-59-53 | [INFO] TraderPlus file exist ! loading...
22-59-53 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
22-59-53 | [INFO] TraderPlus file exist ! loading...
22-59-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
22-59-54 | [INFO] TraderPlus file exist ! loading...
22-59-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
22-59-54 | [INFO] TraderPlus file exist ! loading...
22-59-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
22-59-54 | [INFO] TraderPlus file exist ! loading...
22-59-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
22-59-54 | [INFO] TraderPlus file exist ! loading...
22-59-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
22-59-54 | [INFO] TraderPlusServer - Started
22-59-54 | [INFO] TraderPlusBankingCore - Started !
22-59-54 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
22-59-54 | [INFO] TraderPlusBankingServer - Started
22-59-54 | [INFO] CarLockCore - Started !
22-59-54 | [INFO] CarLockServer - Started
23-0-9 | [INFO] ID_count: 9
23-0-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Beverages.json
23-0-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Packaged Food.json
23-0-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Fruit & Veg.json
23-0-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Meat & Fish.json
