Creation Time: 2022_4_30-11-23-3
11-23-3 | [INFO] SafeZoneCore - Started !
11-23-3 | [INFO] TraderPlusCore - Started !
11-23-3 | [INFO] TraderPlus file exist ! loading...
11-23-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
11-23-3 | [INFO] TraderPlus file exist ! loading...
11-23-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
11-23-3 | [INFO] TraderPlus file exist ! loading...
11-23-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
11-23-3 | [INFO] TraderPlus file exist ! loading...
11-23-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
11-23-3 | [INFO] TraderPlus file exist ! loading...
11-23-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
11-23-3 | [INFO] TraderPlus file exist ! loading...
11-23-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
11-23-4 | [INFO] TraderPlusServer - Started
11-23-4 | [INFO] TraderPlusBankingCore - Started !
11-23-4 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
11-23-4 | [INFO] TraderPlusBankingServer - Started
11-23-4 | [INFO] CarLockCore - Started !
11-23-4 | [INFO] CarLockServer - Started
11-23-19 | [INFO] ID_count: 9
11-23-19 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Beverages.json
11-23-19 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Packaged Food.json
