Creation Time: 2022_1_7-21-40-7
21-40-7 | [INFO] SafeZoneCore - Started !
21-40-7 | [INFO] TraderPlusCore - Started !
21-40-7 | [INFO] TraderPlus file exist ! loading...
21-40-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
21-40-7 | [INFO] TraderPlus file exist ! loading...
21-40-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
21-40-7 | [INFO] TraderPlus file exist ! loading...
21-40-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
21-40-8 | [INFO] CheckForSpacesToRemove - Started
21-40-8 | [INFO] CheckForSpacesToRemove - Ended
21-40-8 | [INFO] TraderPlus file exist ! loading...
21-40-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
21-40-8 | [INFO] TraderPlusServer - Started
21-40-8 | [INFO] TraderPlusBankingCore - Started !
21-40-8 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
21-40-8 | [INFO] TraderPlusBankingServer - Started
21-40-8 | [INFO] CarLockCore - Started !
21-40-8 | [INFO] CarLockServer - Started
21-40-20 | [INFO] ID_count: 11
21-40-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
21-40-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
21-40-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
21-40-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
21-40-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
21-40-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
21-40-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_6.json
21-40-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_7.json
21-40-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_8.json
21-40-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_9.json
21-40-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_10.json
21-40-21 | [INFO] obj created: SurvivorM_Boris
21-40-21 | [INFO] TraderPlayer created and added!: 
21-40-21 | [INFO] obj created: SurvivorM_Boris
21-40-21 | [INFO] TraderPlayer created and added!: 
21-40-21 | [INFO] obj created: SurvivorM_Boris
21-40-21 | [INFO] TraderPlayer created and added!: 
21-40-21 | [INFO] obj created: SurvivorM_Boris
21-40-21 | [INFO] TraderPlayer created and added!: 
21-40-21 | [INFO] obj created: SurvivorM_Boris
21-40-21 | [INFO] TraderPlayer created and added!: 
21-42-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
21-45-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
21-45-27 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
21-45-47 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
21-46-4 | [INFO] TraderID: 0 - Customer: josh - ClassName: TraderPlus_Money_Euro500 - Quantity: 50 - Multiplier: 50 - MaxStock: -1 - Health: 0 - Price: 25000 - Position: -1 - TradeMode:Buy
21-46-4 | [INFO] Transaction Buy Succeeded:josh product:TraderPlus_Money_Euro500 quantity:2500 health:0 price:25000
21-46-29 | [INFO] TraderID: 0 - Customer: josh - ClassName: TraderPlus_Money_Dollar100 - Quantity: 9 - Multiplier: 9 - MaxStock: -1 - Health: 0 - Price: 900 - Position: -1 - TradeMode:Buy
21-46-29 | [INFO] Transaction Buy Succeeded:josh product:TraderPlus_Money_Dollar100 quantity:81 health:0 price:900
21-46-41 | [INFO] TraderID: 0 - Customer: josh - ClassName: TraderPlus_Money_Euro500 - Quantity: 50 - Multiplier: 50 - MaxStock: -1 - Health: 0 - Price: 25000 - Position: -1 - TradeMode:Buy
21-46-41 | [INFO] Transaction Buy Succeeded:josh product:TraderPlus_Money_Euro500 quantity:2500 health:0 price:25000
21-46-45 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
21-46-57 | [INFO] TraderID: 0 - Customer: josh - ClassName: TraderPlus_Money_Dollar50 - Quantity: 1 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 50 - Position: -1 - TradeMode:Buy
21-46-57 | [INFO] Transaction Buy Succeeded:josh product:TraderPlus_Money_Dollar50 quantity:1 health:0 price:50
21-47-0 | [INFO] TraderID: 0 - Customer: josh - ClassName: TraderPlus_Money_Dollar20 - Quantity: 2 - Multiplier: 2 - MaxStock: -1 - Health: 0 - Price: 40 - Position: -1 - TradeMode:Buy
21-47-0 | [INFO] Transaction Buy Succeeded:josh product:TraderPlus_Money_Dollar20 quantity:4 health:0 price:40
21-47-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
21-47-31 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
21-47-45 | [INFO] TraderID: 0 - Customer: josh - ClassName: BrisketSpread - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
21-47-45 | [INFO] Transaction Buy Succeeded:josh product:BrisketSpread quantity:0 health:0 price:10
21-47-49 | [INFO] TraderID: 0 - Customer: josh - ClassName: BrisketSpread - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
21-47-49 | [INFO] Transaction Buy Succeeded:josh product:BrisketSpread quantity:0 health:0 price:10
21-47-51 | [INFO] TraderID: 0 - Customer: josh - ClassName: BrisketSpread - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
21-47-51 | [INFO] Transaction Buy Succeeded:josh product:BrisketSpread quantity:0 health:0 price:10
21-47-56 | [INFO] TraderID: 0 - Customer: josh - ClassName: WaterBottle - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 20 - Position: -1 - TradeMode:Buy
21-47-56 | [INFO] Transaction Buy Succeeded:josh product:WaterBottle quantity:1000 health:0 price:20
21-48-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
21-48-2 | [INFO] TraderID: 0 - Customer: josh - ClassName: BrisketSpread - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
21-48-2 | [INFO] Transaction Buy Succeeded:josh product:BrisketSpread quantity:0 health:0 price:10
21-48-17 | [INFO] TraderID: 0 - Customer: josh - ClassName: ZagorkyChocolate - Quantity: 100 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
21-48-17 | [INFO] Transaction Buy Succeeded:josh product:ZagorkyChocolate quantity:100 health:0 price:10
21-48-20 | [INFO] TraderID: 0 - Customer: josh - ClassName: ZagorkyChocolate - Quantity: 100 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
21-48-20 | [INFO] Transaction Buy Succeeded:josh product:ZagorkyChocolate quantity:100 health:0 price:10
21-48-23 | [INFO] TraderID: 0 - Customer: josh - ClassName: ZagorkyChocolate - Quantity: 100 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
21-48-23 | [INFO] Transaction Buy Succeeded:josh product:ZagorkyChocolate quantity:100 health:0 price:10
21-48-24 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
21-48-35 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
21-48-37 | [INFO] TraderID: 4 - Customer: josh - ClassName: IodineTincture - Quantity: 250 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 100 - Position: -1 - TradeMode:Buy
21-48-37 | [INFO] Transaction Buy Succeeded:josh product:IodineTincture quantity:250 health:0 price:100
21-48-39 | [INFO] TraderID: 4 - Customer: josh - ClassName: VitaminBottle - Quantity: 50 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 100 - Position: -1 - TradeMode:Buy
21-48-39 | [INFO] Transaction Buy Succeeded:josh product:VitaminBottle quantity:50 health:0 price:100
21-49-24 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
21-51-10 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
21-56-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_36774377.json
21-56-16 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: Machete - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 160 - Position: -1 - TradeMode:Sell
21-56-16 | [INFO] Transaction Sell Succeeded:Bunker product:Machete quantity:0 health:0 price:160
21-56-18 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: HuntingKnife - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 80 - Position: -1 - TradeMode:Sell
21-56-18 | [INFO] Transaction Sell Succeeded:Bunker product:HuntingKnife quantity:0 health:0 price:80
21-56-39 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_36774377.json
21-57-52 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
21-58-25 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-1-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-1-56 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-3-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-3-13 | [INFO] TraderID: 4 - Customer: Sarge - ClassName: GasMask_Filter - Quantity: 150 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 80 - Position: -1 - TradeMode:Sell
22-3-13 | [INFO] Transaction Sell Succeeded:Sarge product:GasMask_Filter quantity:150 health:0 price:80
22-3-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-3-28 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-3-41 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-3-53 | [INFO] TraderID: 3 - Customer: Sarge - ClassName: Sweater_Green - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 40 - Position: -1 - TradeMode:Sell
22-3-53 | [INFO] Transaction Sell Succeeded:Sarge product:Sweater_Green quantity:0 health:0 price:40
22-3-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-4-11 | [INFO] TraderID: 1 - Customer: Sarge - ClassName: AmmoBox_9x39AP_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: 500 - Health: 0 - Price: 32 - Position: -1 - TradeMode:Sell
22-4-11 | [INFO] Transaction Sell Succeeded:Sarge product:AmmoBox_9x39AP_20Rnd quantity:0 health:0 price:32
22-4-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-4-17 | [INFO] TraderID: 2 - Customer: Sarge - ClassName: SAK_Mung - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 40 - Position: -1 - TradeMode:Sell
22-4-17 | [INFO] Transaction Sell Succeeded:Sarge product:SAK_Mung quantity:0 health:0 price:40
22-8-56 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_36774377.json
23-51-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_13191843.json
23-51-5 | [INFO] TraderID: 1 - Customer: Skif - ClassName: MakarovIJ70 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 160 - Position: -1 - TradeMode:Sell
23-51-5 | [INFO] Transaction Sell Succeeded:Skif product:MakarovIJ70 quantity:0 health:0 price:160
23-51-18 | [INFO] TraderID: 1 - Customer: Skif - ClassName: Mag_IJ70_8Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 40 - Position: -1 - TradeMode:Sell
23-51-18 | [INFO] Transaction Sell Succeeded:Skif product:Mag_IJ70_8Rnd quantity:0 health:0 price:40
23-51-23 | [INFO] TraderID: 1 - Customer: Skif - ClassName: SNAFU_PEQ1_Laser - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 1600 - Position: -1 - TradeMode:Sell
23-51-23 | [INFO] Transaction Sell Succeeded:Skif product:SNAFU_PEQ1_Laser quantity:0 health:0 price:1600
23-51-30 | [INFO] TraderID: 1 - Customer: Skif - ClassName: Ammo_380 - Quantity: 12 - Multiplier: 12 - MaxStock: 1000 - Health: 0 - Price: 12 - Position: -1 - TradeMode:Sell
23-51-30 | [INFO] Transaction Sell Succeeded:Skif product:Ammo_380 quantity:144 health:0 price:12
23-51-35 | [INFO] TraderID: 1 - Customer: Skif - ClassName: stielhandgranate_Mung - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 240 - Position: -1 - TradeMode:Sell
23-51-35 | [INFO] Transaction Sell Succeeded:Skif product:stielhandgranate_Mung quantity:0 health:0 price:240
23-51-45 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_13191843.json
23-51-52 | [INFO] TraderID: 0 - Customer: Skif - ClassName: TraderPlus_Money_Euro500 - Quantity: 4 - Multiplier: 4 - MaxStock: -1 - Health: 0 - Price: 2000 - Position: -1 - TradeMode:Buy
23-51-52 | [INFO] Transaction Buy Succeeded:Skif product:TraderPlus_Money_Euro500 quantity:16 health:0 price:2000
23-51-56 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_13191843.json
23-52-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_13191843.json
23-52-12 | [INFO] TraderID: 4 - Customer: Skif - ClassName: IodineTincture - Quantity: 250 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 100 - Position: -1 - TradeMode:Buy
23-52-12 | [INFO] Transaction Buy Succeeded:Skif product:IodineTincture quantity:250 health:0 price:100
23-52-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_13191843.json
23-52-24 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_13191843.json
23-52-33 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_13191843.json
23-52-49 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_89601810.json
23-53-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_89601810.json
23-53-22 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_36774377.json
