Creation Time: 2022_1_9-0-3-1
0-3-1 | [INFO] SafeZoneCore - Started !
0-3-1 | [INFO] TraderPlusCore - Started !
0-3-1 | [INFO] TraderPlus file exist ! loading...
0-3-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
0-3-1 | [INFO] TraderPlus file exist ! loading...
0-3-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
0-3-1 | [INFO] TraderPlus file exist ! loading...
0-3-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
0-3-1 | [INFO] CheckForSpacesToRemove - Started
0-3-1 | [INFO] CheckForSpacesToRemove - Ended
0-3-1 | [INFO] TraderPlus file exist ! loading...
0-3-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
0-3-1 | [INFO] TraderPlusServer - Started
0-3-1 | [INFO] TraderPlusBankingCore - Started !
0-3-1 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
0-3-1 | [INFO] TraderPlusBankingServer - Started
0-3-1 | [INFO] CarLockCore - Started !
0-3-1 | [INFO] CarLockServer - Started
