Creation Time: 2022_3_19-20-34-4
20-34-4 | [INFO] SafeZoneCore - Started !
20-34-4 | [INFO] TraderPlusCore - Started !
20-34-4 | [INFO] TraderPlus file exist ! loading...
20-34-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
20-34-4 | [INFO] TraderPlus file exist ! loading...
20-34-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
20-34-4 | [INFO] TraderPlus file exist ! loading...
20-34-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
20-34-4 | [INFO] CheckForSpacesToRemove - Started
20-34-4 | [INFO] CheckForSpacesToRemove - Ended
20-34-4 | [INFO] TraderPlus file exist ! loading...
20-34-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
20-34-4 | [INFO] TraderPlusServer - Started
20-34-4 | [INFO] TraderPlusBankingCore - Started !
20-34-4 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
20-34-4 | [INFO] TraderPlusBankingServer - Started
20-34-4 | [INFO] CarLockCore - Started !
20-34-4 | [INFO] CarLockServer - Started
20-34-13 | [INFO] ID_count: 11
20-34-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
20-34-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
20-34-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
20-34-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
20-34-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
20-34-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
20-34-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_6.json
20-34-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_7.json
20-34-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_8.json
20-34-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_9.json
20-34-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_10.json
20-34-14 | [INFO] obj created: SurvivorM_Boris
20-34-14 | [INFO] TraderPlayer created and added!: 
20-34-14 | [INFO] obj created: SurvivorM_Boris
20-34-14 | [INFO] TraderPlayer created and added!: 
20-34-14 | [INFO] obj created: SurvivorM_Boris
20-34-14 | [INFO] TraderPlayer created and added!: 
20-34-14 | [INFO] obj created: SurvivorM_Boris
20-34-14 | [INFO] TraderPlayer created and added!: 
20-34-14 | [INFO] obj created: SurvivorM_Boris
20-34-14 | [INFO] TraderPlayer created and added!: 
20-34-14 | [INFO] obj created: SurvivorM_Boris
20-34-14 | [INFO] TraderPlayer created and added!: 
20-34-14 | [INFO] obj created: SurvivorM_Boris
20-34-14 | [INFO] TraderPlayer created and added!: 
20-34-14 | [INFO] obj created: SurvivorM_Boris
20-34-14 | [INFO] TraderPlayer created and added!: 
20-34-14 | [INFO] obj created: SurvivorM_Boris
20-34-14 | [INFO] TraderPlayer created and added!: 
20-34-14 | [INFO] obj created: SurvivorM_Boris
20-34-14 | [INFO] TraderPlayer created and added!: 
20-34-14 | [INFO] obj created: SurvivorM_Boris
20-34-14 | [INFO] TraderPlayer created and added!: 
