Creation Time: 2022_3_23-6-56-2
6-56-2 | [INFO] SafeZoneCore - Started !
6-56-2 | [INFO] TraderPlusCore - Started !
6-56-2 | [INFO] TraderPlus file exist ! loading...
6-56-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
6-56-2 | [INFO] TraderPlus file exist ! loading...
6-56-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
6-56-2 | [INFO] TraderPlus file exist ! loading...
6-56-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
6-56-2 | [INFO] CheckForSpacesToRemove - Started
6-56-2 | [INFO] CheckForSpacesToRemove - Ended
6-56-2 | [INFO] TraderPlus file exist ! loading...
6-56-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
6-56-2 | [INFO] TraderPlusServer - Started
6-56-2 | [INFO] TraderPlusBankingCore - Started !
6-56-2 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
6-56-2 | [INFO] TraderPlusBankingServer - Started
6-56-2 | [INFO] CarLockCore - Started !
6-56-2 | [INFO] CarLockServer - Started
6-56-12 | [INFO] ID_count: 11
6-56-12 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
6-56-12 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
6-56-12 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
6-56-12 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
6-56-12 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
6-56-12 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
6-56-12 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_6.json
6-56-12 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_7.json
6-56-12 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_8.json
6-56-12 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_9.json
6-56-12 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_10.json
6-56-13 | [INFO] obj created: SurvivorM_Boris
6-56-13 | [INFO] TraderPlayer created and added!: 
6-56-13 | [INFO] obj created: SurvivorM_Boris
6-56-13 | [INFO] TraderPlayer created and added!: 
6-56-13 | [INFO] obj created: SurvivorM_Boris
6-56-13 | [INFO] TraderPlayer created and added!: 
6-56-13 | [INFO] obj created: SurvivorM_Boris
6-56-13 | [INFO] TraderPlayer created and added!: 
6-56-13 | [INFO] obj created: SurvivorM_Boris
6-56-13 | [INFO] TraderPlayer created and added!: 
6-56-13 | [INFO] obj created: SurvivorM_Boris
6-56-13 | [INFO] TraderPlayer created and added!: 
6-56-13 | [INFO] obj created: SurvivorM_Boris
6-56-13 | [INFO] TraderPlayer created and added!: 
6-56-13 | [INFO] obj created: SurvivorM_Boris
6-56-13 | [INFO] TraderPlayer created and added!: 
6-56-13 | [INFO] obj created: SurvivorM_Boris
6-56-13 | [INFO] TraderPlayer created and added!: 
6-56-13 | [INFO] obj created: SurvivorM_Boris
6-56-13 | [INFO] TraderPlayer created and added!: 
6-56-13 | [INFO] obj created: SurvivorM_Boris
6-56-13 | [INFO] TraderPlayer created and added!: 
