Creation Time: 2022_1_8-14-31-9
14-31-9 | [INFO] SafeZoneCore - Started !
14-31-9 | [INFO] TraderPlusCore - Started !
14-31-9 | [INFO] TraderPlus file exist ! loading...
14-31-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
14-31-9 | [INFO] TraderPlus file exist ! loading...
14-31-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
14-31-9 | [INFO] TraderPlus file exist ! loading...
14-31-10 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
14-31-10 | [INFO] CheckForSpacesToRemove - Started
14-31-10 | [INFO] CheckForSpacesToRemove - Ended
14-31-10 | [INFO] TraderPlus file exist ! loading...
14-31-10 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
14-31-10 | [INFO] TraderPlusServer - Started
14-31-10 | [INFO] TraderPlusBankingCore - Started !
14-31-10 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
14-31-10 | [INFO] TraderPlusBankingServer - Started
14-31-10 | [INFO] CarLockCore - Started !
14-31-10 | [INFO] CarLockServer - Started
14-31-22 | [INFO] ID_count: 6
14-31-22 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
14-31-22 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
14-31-22 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
14-31-22 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
14-31-22 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
14-31-22 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
14-31-23 | [INFO] obj created: SurvivorM_Boris
14-31-23 | [INFO] TraderPlayer created and added!: 
14-31-23 | [INFO] obj created: SurvivorM_Boris
14-31-23 | [INFO] TraderPlayer created and added!: 
14-31-23 | [INFO] obj created: SurvivorM_Boris
14-31-23 | [INFO] TraderPlayer created and added!: 
14-31-23 | [INFO] obj created: SurvivorM_Boris
14-31-23 | [INFO] TraderPlayer created and added!: 
14-31-23 | [INFO] obj created: SurvivorM_Boris
14-31-23 | [INFO] TraderPlayer created and added!: 
14-31-23 | [INFO] obj created: SurvivorM_Boris
14-31-23 | [INFO] TraderPlayer created and added!: 
