Creation Time: 2022_4_30-13-52-0
13-52-0 | [INFO] SafeZoneCore - Started !
13-52-0 | [INFO] TraderPlusCore - Started !
13-52-0 | [INFO] TraderPlus file exist ! loading...
13-52-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
13-52-0 | [INFO] TraderPlus file exist ! loading...
13-52-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
13-52-0 | [INFO] TraderPlus file exist ! loading...
13-52-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
13-52-0 | [INFO] TraderPlus file exist ! loading...
13-52-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
13-52-0 | [INFO] TraderPlus file exist ! loading...
13-52-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
13-52-1 | [INFO] TraderPlus file exist ! loading...
13-52-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
13-52-1 | [INFO] TraderPlusServer - Started
13-52-1 | [INFO] TraderPlusBankingCore - Started !
13-52-1 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
13-52-1 | [INFO] TraderPlusBankingServer - Started
13-52-1 | [INFO] CarLockCore - Started !
13-52-1 | [INFO] CarLockServer - Started
