Creation Time: 2022_1_3-5-54-39
5-54-39 | [INFO] SafeZoneCore - Started !
5-54-39 | [INFO] TraderPlusCore - Started !
5-54-39 | [INFO] TraderPlus file exist ! loading...
5-54-39 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
5-54-39 | [INFO] TraderPlus file exist ! loading...
5-54-39 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
5-54-39 | [INFO] TraderPlus file exist ! loading...
5-54-42 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
5-54-42 | [INFO] CheckForSpacesToRemove - Started
5-54-42 | [INFO] CheckForSpacesToRemove - Ended
5-54-42 | [INFO] TraderPlus file exist ! loading...
5-54-42 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
5-54-42 | [INFO] TraderPlusServer - Started
5-54-42 | [INFO] TraderPlusBankingCore - Started !
5-54-42 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
5-54-42 | [INFO] TraderPlusBankingServer - Started
5-54-42 | [INFO] CarLockCore - Started !
5-54-42 | [INFO] CarLockServer - Started
5-55-3 | [INFO] ID_count: 11
5-55-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
5-55-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
5-55-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
5-55-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
5-55-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
5-55-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
5-55-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_6.json
5-55-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_7.json
5-55-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_8.json
5-55-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_9.json
5-55-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_10.json
5-55-9 | [INFO] obj created: SurvivorM_Boris
5-55-9 | [INFO] TraderPlayer created and added!: 
5-55-9 | [INFO] obj created: SurvivorM_Peter
5-55-9 | [INFO] TraderPlayer created and added!: 
5-55-9 | [INFO] obj created: SurvivorM_Peter
5-55-9 | [INFO] TraderPlayer created and added!: 
5-55-9 | [INFO] obj created: SurvivorM_Peter
5-55-9 | [INFO] TraderPlayer created and added!: 
5-55-9 | [INFO] obj created: SurvivorM_Peter
5-55-9 | [INFO] TraderPlayer created and added!: 
5-55-9 | [INFO] obj created: SurvivorM_Peter
5-55-9 | [INFO] TraderPlayer created and added!: 
5-55-9 | [INFO] obj created: SurvivorM_Peter
5-55-9 | [INFO] TraderPlayer created and added!: 
5-55-9 | [INFO] obj created: SurvivorM_Peter
5-55-9 | [INFO] TraderPlayer created and added!: 
5-55-9 | [INFO] obj created: SurvivorM_Peter
5-55-9 | [INFO] TraderPlayer created and added!: 
5-55-9 | [INFO] obj created: SurvivorM_Peter
5-55-9 | [INFO] TraderPlayer created and added!: 
5-55-9 | [INFO] obj created: SurvivorM_Peter
5-55-9 | [INFO] TraderPlayer created and added!: 
