Creation Time: 2022_1_9-0-39-1
0-39-1 | [INFO] SafeZoneCore - Started !
0-39-1 | [INFO] TraderPlusCore - Started !
0-39-1 | [INFO] TraderPlus file exist ! loading...
0-39-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
0-39-1 | [INFO] TraderPlus file exist ! loading...
0-39-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
0-39-1 | [INFO] TraderPlus file exist ! loading...
0-39-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
0-39-1 | [INFO] CheckForSpacesToRemove - Started
0-39-1 | [INFO] CheckForSpacesToRemove - Ended
0-39-1 | [INFO] TraderPlus file exist ! loading...
0-39-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
0-39-1 | [INFO] TraderPlusServer - Started
0-39-1 | [INFO] TraderPlusBankingCore - Started !
0-39-1 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
0-39-1 | [INFO] TraderPlusBankingServer - Started
0-39-1 | [INFO] CarLockCore - Started !
0-39-1 | [INFO] CarLockServer - Started
0-39-4 | [INFO] ID_count: 7
0-39-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
0-39-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
0-39-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
0-39-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
0-39-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
0-39-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
0-39-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_6.json
0-39-5 | [INFO] obj created: SurvivorM_Boris
0-39-5 | [INFO] TraderPlayer created and added!: 
0-39-5 | [INFO] obj created: SurvivorM_Boris
0-39-5 | [INFO] TraderPlayer created and added!: 
0-39-5 | [INFO] obj created: SurvivorM_Boris
0-39-5 | [INFO] TraderPlayer created and added!: 
0-39-5 | [INFO] obj created: SurvivorM_Boris
0-39-5 | [INFO] TraderPlayer created and added!: 
0-39-5 | [INFO] obj created: SurvivorM_Boris
0-39-5 | [INFO] TraderPlayer created and added!: 
0-39-5 | [INFO] obj created: SurvivorM_Boris
0-39-5 | [INFO] TraderPlayer created and added!: 
0-39-5 | [INFO] obj created: SurvivorM_Boris
0-39-5 | [INFO] TraderPlayer created and added!: 
