Creation Time: 2022_1_4-23-30-38
23-30-38 | [INFO] SafeZoneCore - Started !
23-30-38 | [INFO] TraderPlusCore - Started !
23-30-38 | [INFO] TraderPlus file exist ! loading...
23-30-38 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
23-30-38 | [INFO] TraderPlus file exist ! loading...
23-30-38 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
23-30-38 | [INFO] TraderPlus file exist ! loading...
23-30-38 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
23-30-38 | [INFO] CheckForSpacesToRemove - Started
23-30-38 | [INFO] CheckForSpacesToRemove - Ended
23-30-38 | [INFO] TraderPlus file exist ! loading...
23-30-38 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
23-30-38 | [INFO] TraderPlusServer - Started
23-30-38 | [INFO] TraderPlusBankingCore - Started !
23-30-38 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
23-30-38 | [INFO] TraderPlusBankingServer - Started
23-30-39 | [INFO] CarLockCore - Started !
23-30-39 | [INFO] CarLockServer - Started
23-31-4 | [INFO] ID_count: 11
23-31-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
23-31-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
23-31-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
23-31-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
23-31-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
23-31-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
23-31-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_6.json
23-31-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_7.json
23-31-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_8.json
23-31-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_9.json
23-31-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_10.json
23-31-4 | [INFO] obj created: bldr_sign_rail_platformend
23-31-4 | [INFO] TraderStatic created and added!: 
23-31-4 | [INFO] obj created: bldr_sign_rail_platformend
23-31-4 | [INFO] TraderStatic created and added!: 
23-31-4 | [INFO] obj created: bldr_sign_rail_platformend
23-31-4 | [INFO] TraderStatic created and added!: 
23-31-4 | [INFO] obj created: bldr_sign_rail_platformend
23-31-4 | [INFO] TraderStatic created and added!: 
23-31-4 | [INFO] obj created: bldr_sign_rail_platformend
23-31-4 | [INFO] TraderStatic created and added!: 
