Creation Time: 2022_1_3-13-11-48
13-11-48 | [INFO] SafeZoneCore - Started !
13-11-48 | [INFO] TraderPlusCore - Started !
13-11-48 | [INFO] TraderPlus file exist ! loading...
13-11-48 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
13-11-48 | [INFO] TraderPlus file exist ! loading...
13-11-48 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
13-11-48 | [INFO] TraderPlus file exist ! loading...
13-11-51 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
13-11-51 | [INFO] CheckForSpacesToRemove - Started
13-11-52 | [INFO] CheckForSpacesToRemove - Ended
13-11-52 | [INFO] TraderPlus file exist ! loading...
13-11-52 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
13-11-52 | [INFO] TraderPlusServer - Started
13-11-52 | [INFO] TraderPlusBankingCore - Started !
13-11-52 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
13-11-52 | [INFO] TraderPlusBankingServer - Started
13-11-52 | [INFO] CarLockCore - Started !
13-11-52 | [INFO] CarLockServer - Started
13-12-8 | [INFO] ID_count: 11
13-12-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
13-12-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
13-12-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
13-12-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
13-12-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
13-12-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
13-12-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_6.json
13-12-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_7.json
13-12-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_8.json
13-12-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_9.json
13-12-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_10.json
13-12-11 | [INFO] obj created: SurvivorM_Boris
13-12-11 | [INFO] TraderPlayer created and added!: 
13-12-11 | [INFO] obj created: SurvivorM_Peter
13-12-11 | [INFO] TraderPlayer created and added!: 
13-12-11 | [INFO] obj created: SurvivorM_Peter
13-12-11 | [INFO] TraderPlayer created and added!: 
13-12-11 | [INFO] obj created: SurvivorM_Peter
13-12-11 | [INFO] TraderPlayer created and added!: 
13-12-11 | [INFO] obj created: SurvivorM_Peter
13-12-11 | [INFO] TraderPlayer created and added!: 
13-12-11 | [INFO] obj created: SurvivorM_Peter
13-12-11 | [INFO] TraderPlayer created and added!: 
13-12-11 | [INFO] obj created: SurvivorM_Peter
13-12-11 | [INFO] TraderPlayer created and added!: 
13-12-11 | [INFO] obj created: SurvivorM_Peter
13-12-11 | [INFO] TraderPlayer created and added!: 
13-12-11 | [INFO] obj created: SurvivorM_Peter
13-12-11 | [INFO] TraderPlayer created and added!: 
13-12-11 | [INFO] obj created: SurvivorM_Peter
13-12-11 | [INFO] TraderPlayer created and added!: 
13-12-11 | [INFO] obj created: SurvivorM_Peter
13-12-11 | [INFO] TraderPlayer created and added!: 
