Creation Time: 2022_1_9-0-42-6
0-42-6 | [INFO] SafeZoneCore - Started !
0-42-6 | [INFO] TraderPlusCore - Started !
0-42-6 | [INFO] TraderPlus file exist ! loading...
0-42-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
0-42-6 | [INFO] TraderPlus file exist ! loading...
0-42-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
0-42-6 | [INFO] TraderPlus file exist ! loading...
0-42-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
0-42-7 | [INFO] CheckForSpacesToRemove - Started
0-42-7 | [INFO] CheckForSpacesToRemove - Ended
0-42-7 | [INFO] TraderPlus file exist ! loading...
0-42-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
0-42-7 | [INFO] TraderPlusServer - Started
0-42-7 | [INFO] TraderPlusBankingCore - Started !
0-42-7 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
0-42-7 | [INFO] TraderPlusBankingServer - Started
0-42-7 | [INFO] CarLockCore - Started !
0-42-7 | [INFO] CarLockServer - Started
0-42-20 | [INFO] ID_count: 7
0-42-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
0-42-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
0-42-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
0-42-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
0-42-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
0-42-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
0-42-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_6.json
0-42-21 | [INFO] obj created: SurvivorM_Boris
0-42-21 | [INFO] TraderPlayer created and added!: 
0-42-21 | [INFO] obj created: SurvivorM_Boris
0-42-21 | [INFO] TraderPlayer created and added!: 
0-42-21 | [INFO] obj created: SurvivorM_Boris
0-42-21 | [INFO] TraderPlayer created and added!: 
0-42-21 | [INFO] obj created: SurvivorM_Boris
0-42-21 | [INFO] TraderPlayer created and added!: 
0-42-21 | [INFO] obj created: SurvivorM_Boris
0-42-21 | [INFO] TraderPlayer created and added!: 
0-42-21 | [INFO] obj created: SurvivorM_Boris
0-42-21 | [INFO] TraderPlayer created and added!: 
0-42-21 | [INFO] obj created: SurvivorM_Boris
0-42-21 | [INFO] TraderPlayer created and added!: 
