Creation Time: 2022_2_7-20-21-44
20-21-44 | [INFO] SafeZoneCore - Started !
20-21-44 | [INFO] TraderPlusCore - Started !
20-21-44 | [INFO] TraderPlus file exist ! loading...
20-21-44 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
20-21-44 | [INFO] TraderPlus file exist ! loading...
20-21-44 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
20-21-44 | [INFO] TraderPlus file exist ! loading...
20-21-45 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
20-21-45 | [INFO] CheckForSpacesToRemove - Started
20-21-45 | [INFO] CheckForSpacesToRemove - Ended
20-21-45 | [INFO] TraderPlus file exist ! loading...
20-21-45 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
20-21-45 | [INFO] TraderPlusServer - Started
20-21-45 | [INFO] TraderPlusBankingCore - Started !
20-21-45 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
20-21-45 | [INFO] TraderPlusBankingServer - Started
20-21-45 | [INFO] CarLockCore - Started !
20-21-45 | [INFO] CarLockServer - Started
20-22-1 | [INFO] ID_count: 11
20-22-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
20-22-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
20-22-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
20-22-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
20-22-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
20-22-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
20-22-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_6.json
20-22-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_7.json
20-22-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_8.json
20-22-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_9.json
20-22-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_10.json
20-22-2 | [INFO] obj created: SurvivorM_Boris
20-22-2 | [INFO] TraderPlayer created and added!: 
20-22-2 | [INFO] obj created: SurvivorM_Boris
20-22-2 | [INFO] TraderPlayer created and added!: 
20-22-2 | [INFO] obj created: SurvivorM_Boris
20-22-2 | [INFO] TraderPlayer created and added!: 
20-22-2 | [INFO] obj created: SurvivorM_Boris
20-22-2 | [INFO] TraderPlayer created and added!: 
20-22-2 | [INFO] obj created: SurvivorM_Boris
20-22-2 | [INFO] TraderPlayer created and added!: 
20-22-2 | [INFO] obj created: SurvivorM_Boris
20-22-2 | [INFO] TraderPlayer created and added!: 
20-22-2 | [INFO] obj created: SurvivorM_Boris
20-22-2 | [INFO] TraderPlayer created and added!: 
20-22-2 | [INFO] obj created: SurvivorM_Boris
20-22-2 | [INFO] TraderPlayer created and added!: 
20-22-2 | [INFO] obj created: SurvivorM_Boris
20-22-2 | [INFO] TraderPlayer created and added!: 
20-22-2 | [INFO] obj created: SurvivorM_Boris
20-22-2 | [INFO] TraderPlayer created and added!: 
20-22-2 | [INFO] obj created: SurvivorM_Boris
20-22-2 | [INFO] TraderPlayer created and added!: 
