Creation Time: 2022_1_19-19-21-53
19-21-53 | [INFO] SafeZoneCore - Started !
19-21-53 | [INFO] TraderPlusCore - Started !
19-21-53 | [INFO] TraderPlus file exist ! loading...
19-21-53 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
19-21-53 | [INFO] TraderPlus file exist ! loading...
19-21-53 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
19-21-53 | [INFO] TraderPlus file exist ! loading...
19-21-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
19-21-54 | [INFO] CheckForSpacesToRemove - Started
19-21-54 | [INFO] CheckForSpacesToRemove - Ended
19-21-54 | [INFO] TraderPlus file exist ! loading...
19-21-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
19-21-54 | [INFO] TraderPlusServer - Started
19-21-54 | [INFO] TraderPlusBankingCore - Started !
19-21-54 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
19-21-54 | [INFO] TraderPlusBankingServer - Started
19-21-54 | [INFO] CarLockCore - Started !
19-21-54 | [INFO] CarLockServer - Started
19-22-8 | [INFO] ID_count: 9
19-22-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
19-22-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
19-22-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
19-22-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
19-22-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
19-22-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
19-22-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_6.json
19-22-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_7.json
19-22-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_8.json
19-22-9 | [INFO] obj created: SurvivorM_Boris
19-22-9 | [INFO] TraderPlayer created and added!: 
19-22-9 | [INFO] obj created: SurvivorM_Boris
19-22-9 | [INFO] TraderPlayer created and added!: 
19-22-9 | [INFO] obj created: SurvivorM_Boris
19-22-9 | [INFO] TraderPlayer created and added!: 
19-22-9 | [INFO] obj created: SurvivorM_Boris
19-22-9 | [INFO] TraderPlayer created and added!: 
19-22-9 | [INFO] obj created: SurvivorM_Boris
19-22-9 | [INFO] TraderPlayer created and added!: 
19-22-9 | [INFO] obj created: SurvivorM_Boris
19-22-9 | [INFO] TraderPlayer created and added!: 
19-22-9 | [INFO] obj created: SurvivorM_Boris
19-22-9 | [INFO] TraderPlayer created and added!: 
19-22-9 | [INFO] obj created: SurvivorM_Boris
19-22-9 | [INFO] TraderPlayer created and added!: 
19-22-9 | [INFO] obj created: SurvivorM_Boris
19-22-9 | [INFO] TraderPlayer created and added!: 
