Creation Time: 2022_1_16-13-46-2
13-46-2 | [INFO] SafeZoneCore - Started !
13-46-2 | [INFO] TraderPlusCore - Started !
13-46-2 | [INFO] TraderPlus file exist ! loading...
13-46-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
13-46-2 | [INFO] TraderPlus file exist ! loading...
13-46-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
13-46-2 | [INFO] TraderPlus file exist ! loading...
13-46-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
13-46-3 | [INFO] CheckForSpacesToRemove - Started
13-46-3 | [INFO] CheckForSpacesToRemove - Ended
13-46-3 | [INFO] TraderPlus file exist ! loading...
13-46-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
13-46-3 | [INFO] TraderPlusServer - Started
13-46-3 | [INFO] TraderPlusBankingCore - Started !
13-46-3 | [ERROR] TraderPlusJsonLoader::LoadFromFile ERROR Parsing $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.jsonJSON ERROR:
The document is empty.
13-46-3 | [INFO] TraderPlusBankingServer - Started
13-46-3 | [INFO] CarLockCore - Started !
13-46-3 | [INFO] CarLockServer - Started
13-46-17 | [INFO] ID_count: 9
13-46-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_0.json
13-46-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_1.json
13-46-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_2.json
13-46-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_3.json
13-46-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_4.json
13-46-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_5.json
13-46-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_6.json
13-46-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_7.json
13-46-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\TraderPlusStock_ID_8.json
13-46-21 | [INFO] obj created: SurvivorM_Boris
13-46-21 | [INFO] TraderPlayer created and added!: 
13-46-21 | [INFO] obj created: SurvivorM_Boris
13-46-21 | [INFO] TraderPlayer created and added!: 
13-46-21 | [INFO] obj created: SurvivorM_Boris
13-46-21 | [INFO] TraderPlayer created and added!: 
13-46-21 | [INFO] obj created: SurvivorM_Boris
13-46-21 | [INFO] TraderPlayer created and added!: 
13-46-21 | [INFO] obj created: SurvivorM_Boris
13-46-21 | [INFO] TraderPlayer created and added!: 
13-46-21 | [INFO] obj created: SurvivorM_Boris
13-46-21 | [INFO] TraderPlayer created and added!: 
13-46-21 | [INFO] obj created: SurvivorM_Boris
13-46-21 | [INFO] TraderPlayer created and added!: 
